nomdiag_cod,nomdiag_desc,nomdiag_codigo_cie10,nomdiag_desc_vector,diag_cod_cie10,diag_desc,diag_1,diag_2
345862,mastopatía fibroquística,N601,'fibroquist':2 'mastopat':1,N60.1,MASTOPATIA QUISTICA DIFUSA,,
345871,ob mama quística ,N601,'mam':2 'ob':1 'quistic':3,N60.1,MASTOPATIA QUISTICA DIFUSA,,
345837,Enfermedad Bloodgood,N601,'bloodgood':2 'enfermed':1,N60.1,MASTOPATIA QUISTICA DIFUSA,,
345883,quistes simples mamas,N601,'mam':3 'quist':1 'simpl':2,N60.1,MASTOPATIA QUISTICA DIFUSA,,
345859,hiperplasia quística,N601,'hiperplasi':1 'quistic':2,N60.1,MASTOPATIA QUISTICA DIFUSA,,
345867,mfq???,N601,'mfq':1,N60.1,MASTOPATIA QUISTICA DIFUSA,,
345838,Enfermedad Cooper,N601,'coop':2 'enfermed':1,N60.1,MASTOPATIA QUISTICA DIFUSA,,
345861,mama quística ,N601,'mam':1 'quistic':2,N60.1,MASTOPATIA QUISTICA DIFUSA,,
345866,mfq,N601,'mfq':1,N60.1,MASTOPATIA QUISTICA DIFUSA,,
345884,"Adenofibrosis, mama",N602,'adenofibrosis':1 'mam':2,N60.2,FIBROADENOSIS DE MAMA,,
345887,fibroadenosis de la mama,N602,'fibroadenosis':1 'mam':4,N60.2,FIBROADENOSIS DE MAMA,,
345885,Adenosis (esclerosante) de la mama,N602,'adenosis':1 'escler':2 'mam':5,N60.2,FIBROADENOSIS DE MAMA,,
345886,Fibroadenosis de la mama (cronica) (difusa) (periodica) (quistica) (segmentaria),N602,'cronic':5 'difus':6 'fibroadenosis':1 'mam':4 'period':7 'quistic':8 'segmentari':9,N60.2,FIBROADENOSIS DE MAMA,,
345888,fibroadenosis de mama,N602,'fibroadenosis':1 'mam':3,N60.2,FIBROADENOSIS DE MAMA,,
345908,g5p5a0  mamas fibrosas,N603,'fibr':3 'g5p5a0':1 'mam':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345911,m1 control  mamas fibrosas,N603,'control':2 'fibr':4 'm1':1 'mam':3,N60.3,FIBROESCLEROSIS DE MAMA,,
345906,g4p3a1 mamas fibrosas,N603,'fibr':3 'g4p3a1':1 'mam':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345919,mamas densas pido mx ,N603,'dens':2 'mam':1 'mx':4 'pid':3,N60.3,FIBROESCLEROSIS DE MAMA,,
345896,Mastitis quistica con proliferacion epitelial,N603,'epitelial':5 'mastitis':1 'proliferacion':4 'quistic':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345907,g4p3a1 mamas fibrosas  ,N603,'fibr':3 'g4p3a1':1 'mam':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345918,"mamas densas , nódulo mama izquierda",N603,"'dens':2 'izquierd':5 'mam':1,4 'nodul':3",N60.3,FIBROESCLEROSIS DE MAMA,,
345915,m4 mamas fibrosas obs quistes mamarios bilaterales,N603,'bilateral':7 'fibr':3 'm4':1 'mam':2 'mamari':6 'obs':4 'quist':5,N60.3,FIBROESCLEROSIS DE MAMA,,
345914,m4 mamas fibrosas obs asimetría ,N603,'asimetr':5 'fibr':3 'm4':1 'mam':2 'obs':4,N60.3,FIBROESCLEROSIS DE MAMA,,
345917,mamas densa csemd (pido mx),N603,'csemd':3 'dens':2 'mam':1 'mx':5 'pid':4,N60.3,FIBROESCLEROSIS DE MAMA,,
345910,g6p6a0 mamas fibrosas,N603,'fibr':3 'g6p6a0':1 'mam':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345916,m5 mamas fibrosas  obs quiste mama,N603,"'fibr':3 'm5':1 'mam':2,6 'obs':4 'quist':5",N60.3,FIBROESCLEROSIS DE MAMA,,
345891,Enfermedad quistica mamaria con proliferacion epitelial,N603,'enfermed':1 'epitelial':6 'mamari':3 'proliferacion':5 'quistic':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345924,mastopatía a fibrosa,N603,'fibros':3 'mastopat':1,N60.3,FIBROESCLEROSIS DE MAMA,,
345920,mamas densas,N603,'dens':2 'mam':1,N60.3,FIBROESCLEROSIS DE MAMA,,
345921,mamas densas pido eco,N603,'dens':2 'eco':4 'mam':1 'pid':3,N60.3,FIBROESCLEROSIS DE MAMA,,
345923,mamas voluminosas y densas,N603,'dens':4 'mam':1 'volumin':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345926,mastopatía fibrosa de la mama izq operada 9/,N603,'9':8 'fibros':2 'izq':6 'mam':5 'mastopat':1 'oper':7,N60.3,FIBROESCLEROSIS DE MAMA,,
345922,mamas densas pido mx,N603,'dens':2 'mam':1 'mx':4 'pid':3,N60.3,FIBROESCLEROSIS DE MAMA,,
345899,control / mamas fibrosas,N603,'control':1 'fibr':3 'mam':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345900,fibroesclerosis de la mama,N603,'fibroesclerosis':1 'mam':4,N60.3,FIBROESCLEROSIS DE MAMA,,
345905,g3p2a1 mamas fibrosas  obs nódulo mamario izquierdo,N603,'fibr':3 'g3p2a1':1 'izquierd':7 'mam':2 'mamari':6 'nodul':5 'obs':4,N60.3,FIBROESCLEROSIS DE MAMA,,
345895,Mastitis cronica con proliferacion epitelial,N603,'cronic':2 'epitelial':5 'mastitis':1 'proliferacion':4,N60.3,FIBROESCLEROSIS DE MAMA,,
345912,m2 mamas fibrosas,N603,'fibr':3 'm2':1 'mam':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345890,Enfermedad mama quistica con proliferacion epitelial,N603,'enfermed':1 'epitelial':6 'mam':2 'proliferacion':5 'quistic':3,N60.3,FIBROESCLEROSIS DE MAMA,,
345898,Mastopatia-continuacion quistica con ploliferacion epitelial,N603,'continuacion':3 'epitelial':7 'mastopati':2 'mastopatia-continuacion':1 'ploliferacion':6 'quistic':4,N60.3,FIBROESCLEROSIS DE MAMA,,
345892,Fibrosclerosis mama,N603,'fibrosclerosis':1 'mam':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345897,"Mastopatia cronica, con proliferacion epitelial",N603,'cronic':2 'epitelial':5 'mastopati':1 'proliferacion':4,N60.3,FIBROESCLEROSIS DE MAMA,,
345893,"Fibrosis, mama",N603,'fibrosis':1 'mam':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345894,"Hipertrofia, mama quistica con proliferacion epitelial",N603,'epitelial':6 'hipertrofi':1 'mam':2 'proliferacion':5 'quistic':3,N60.3,FIBROESCLEROSIS DE MAMA,,
345889,Enfermedad mama fibroquistica con proliferacion epitelial,N603,'enfermed':1 'epitelial':6 'fibroquist':3 'mam':2 'proliferacion':5,N60.3,FIBROESCLEROSIS DE MAMA,,
345925,mastopatía  fibrosa,N603,'fibros':2 'mastopat':1,N60.3,FIBROESCLEROSIS DE MAMA,,
345902,fibrosis mamaria,N603,'fibrosis':1 'mamari':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345903,g2p1a1 mamas fibrosas,N603,'fibr':3 'g2p1a1':1 'mam':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345901,fibrosis de la mama,N603,'fibrosis':1 'mam':4,N60.3,FIBROESCLEROSIS DE MAMA,,
345913,m3 mamas fibrosas,N603,'fibr':3 'm3':1 'mam':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345909,g6p5a1 mamas fibrosas ,N603,'fibr':3 'g6p5a1':1 'mam':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345904,g2p2a0 mamas fibrosas ,N603,'fibr':3 'g2p2a0':1 'mam':2,N60.3,FIBROESCLEROSIS DE MAMA,,
345929,Ectasia conducto mamario,N604,'conduct':2 'ectasi':1 'mamari':3,N60.4,ECTASIA DE CONDUCTO MAMARIO,,
345927,Comedomastitis,N604,'comedomastitis':1,N60.4,ECTASIA DE CONDUCTO MAMARIO,,
345933,ectasia de conducto mamario,N604,'conduct':3 'ectasi':1 'mamari':4,N60.4,ECTASIA DE CONDUCTO MAMARIO,,
345932,eco 25 07 08  ectasia ductal moderada - quiste,N604,'07':3 '08':4 '25':2 'ductal':6 'eco':1 'ectasi':5 'moder':7 'quist':8,N60.4,ECTASIA DE CONDUCTO MAMARIO,,
345928,Dilatacion conducto mamario,N604,'conduct':2 'dilatacion':1 'mamari':3,N60.4,ECTASIA DE CONDUCTO MAMARIO,,
345931,Quiste mama involucion,N604,'involucion':3 'mam':2 'quist':1,N60.4,ECTASIA DE CONDUCTO MAMARIO,,
345930,Ectasia mama,N604,'ectasi':1 'mam':2,N60.4,ECTASIA DE CONDUCTO MAMARIO,,
345934,Displasia mamaria especificada NCOP,N608,'displasi':1 'especific':3 'mamari':2 'ncop':4,N60.8,OTRAS DISPLASIAS MAMARIAS BENIGNAS,,
345940,Quiste sebaceo mama,N608,'mam':3 'quist':1 'sebace':2,N60.8,OTRAS DISPLASIAS MAMARIAS BENIGNAS,,
345935,Involucion quistica de la mama,N608,'involucion':1 'mam':5 'quistic':2,N60.8,OTRAS DISPLASIAS MAMARIAS BENIGNAS,,
345941,quiste  sebáceo  simple  en  mama,N608,'mam':5 'quist':1 'sebace':2 'simpl':3,N60.8,OTRAS DISPLASIAS MAMARIAS BENIGNAS,,
345938,Quiste mama sebaceo,N608,'mam':2 'quist':1 'sebace':3,N60.8,OTRAS DISPLASIAS MAMARIAS BENIGNAS,,
345937,Metaplasia apocrina (mama),N608,'apocrin':2 'mam':3 'metaplasi':1,N60.8,OTRAS DISPLASIAS MAMARIAS BENIGNAS,,
345939,Quiste piel mama,N608,'mam':3 'piel':2 'quist':1,N60.8,OTRAS DISPLASIAS MAMARIAS BENIGNAS,,
345936,Mazoplasia,N608,'mazoplasi':1,N60.8,OTRAS DISPLASIAS MAMARIAS BENIGNAS,,
345948,"displasia mamaria benigna, sin otra especificación",N609,'benign':3 'displasi':1 'especif':6 'mamari':2,N60.9,"DISPLASIA MAMARIA BENIGNA, SIN OTRA ESPECIFICACION",,
345952,otras displasias mamarias benignas,N609,'benign':4 'displasi':2 'mamari':3,N60.9,"DISPLASIA MAMARIA BENIGNA, SIN OTRA ESPECIFICACION",,
345946,displasia mamaria benigna derecha,N609,'benign':3 'derech':4 'displasi':1 'mamari':2,N60.9,"DISPLASIA MAMARIA BENIGNA, SIN OTRA ESPECIFICACION",,
345951,otras displasias mamarias,N609,'displasi':2 'mamari':3,N60.9,"DISPLASIA MAMARIA BENIGNA, SIN OTRA ESPECIFICACION",,
345947,displasia mamaria benigna izquierda,N609,'benign':3 'displasi':1 'izquierd':4 'mamari':2,N60.9,"DISPLASIA MAMARIA BENIGNA, SIN OTRA ESPECIFICACION",,
345949,obs displasia mamaria,N609,'displasi':2 'mamari':3 'obs':1,N60.9,"DISPLASIA MAMARIA BENIGNA, SIN OTRA ESPECIFICACION",,
345943,displasia mamaria,N609,'displasi':1 'mamari':2,N60.9,"DISPLASIA MAMARIA BENIGNA, SIN OTRA ESPECIFICACION",,
345942,Displasia mamaria (glandula) (benigna),N609,'benign':4 'displasi':1 'glandul':3 'mamari':2,N60.9,"DISPLASIA MAMARIA BENIGNA, SIN OTRA ESPECIFICACION",,
345945,displasia mamaria benigna bilateral,N609,'benign':3 'bilateral':4 'displasi':1 'mamari':2,N60.9,"DISPLASIA MAMARIA BENIGNA, SIN OTRA ESPECIFICACION",,
345944,displasia mamaria benigna,N609,'benign':3 'displasi':1 'mamari':2,N60.9,"DISPLASIA MAMARIA BENIGNA, SIN OTRA ESPECIFICACION",,
345950,obs  displasia mamaria,N609,'displasi':2 'mamari':3 'obs':1,N60.9,"DISPLASIA MAMARIA BENIGNA, SIN OTRA ESPECIFICACION",,
345989,absceso mamario izquierdo,N61X,'absces':1 'izquierd':3 'mamari':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345999,infección pezón izquierdo,N61X,'infeccion':1 'izquierd':3 'pezon':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346016,obs mastitis,N61X,'mastitis':2 'obs':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345966,"Inflamacion, mama",N61X,'inflamacion':1 'mam':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345961,Fistula mamilar,N61X,'fistul':1 'mamil':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346014,mastitis subaguda,N61X,'mastitis':1 'subagud':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346009,mastitis izquierda,N61X,'izquierd':2 'mastitis':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346001,inflamación mamaria,N61X,'inflam':1 'mamari':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346011,mastitis moderada,N61X,'mastitis':1 'moder':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346015,obs de mastitis,N61X,'mastitis':3 'obs':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346006,mastitis derecha,N61X,'derech':2 'mastitis':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345958,Antibioma de la mama,N61X,'antibiom':1 'mam':4,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346003,mastitis,N61X,'mastitis':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345972,"Supuracion, mama",N61X,'mam':2 'supuracion':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345982,absceso de mama derecha,N61X,'absces':1 'derech':4 'mam':3,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346017,obs mastitis no puerperal,N61X,'mastitis':2 'obs':1 'puerperal':4,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346007,mastitis difusa derecha,N61X,'derech':3 'difus':2 'mastitis':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345959,Fistula glandula mamaria,N61X,'fistul':1 'glandul':2 'mamari':3,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345960,"Fistula mama, mamaria (glandula)",N61X,'fistul':1 'glandul':4 'mam':2 'mamari':3,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346004,mastitis aguda,N61X,'agud':2 'mastitis':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346000,inflamación de la mama,N61X,'inflam':1 'mam':4,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346002,"mamas, sobreinfectada",N61X,'mam':1 'sobreinfect':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346021,observación mastitis no puerperal,N61X,'mastitis':2 'observ':1 'puerperal':4,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346018,obs  mastitis,N61X,'mastitis':2 'obs':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346013,mastitis no purulenta,N61X,'mastitis':1 'purulent':3,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346012,mastitis no puerperal,N61X,'mastitis':1 'puerperal':3,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345996,absceso de mama en tratamiento,N61X,'absces':1 'mam':3 'tratamient':5,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346019,obs: mastitis,N61X,'mastitis':2 'obs':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346022,trastornos inflamatorios de la mama,N61X,'inflamatori':2 'mam':5 'trastorn':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345986,absceso infeccioso mamario,N61X,'absces':1 'infecci':2 'mamari':3,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346023,úlcera i herida de la mama izquierda,N61X,'her':3 'i':2 'izquierd':7 'mam':6 'ulcer':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345955,Absceso pezon,N61X,'absces':1 'pezon':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346010,mastitis mama derecha,N61X,'derech':3 'mam':2 'mastitis':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345970,Mastitis infecciosa,N61X,'infecci':2 'mastitis':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345997,birads 3 solicito eco mamaria  mastitis ttd,N61X,'3':2 'birads':1 'eco':4 'mamari':5 'mastitis':6 'solicit':3 'ttd':7,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345983,absceso embólico de la mama,N61X,'absces':1 'embol':2 'mam':5,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346020,observación mastitis,N61X,'mastitis':2 'observ':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345979,absceso piógeno de mama derecha,N61X,'absces':1 'derech':5 'mam':4 'piogen':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345985,absceso infeccioso de la mama,N61X,'absces':1 'infecci':2 'mam':5,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345991,absceso metastásico mamario,N61X,'absces':1 'mamari':3 'metastas':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345995,abscesos múltiples de la mama,N61X,'absces':1 'mam':5 'multipl':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345994,absceso séptico mamario,N61X,'absces':1 'mamari':3 'septic':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345990,absceso metastásico de la mama,N61X,'absces':1 'mam':5 'metastas':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345976,absceso en progreso en región inframamaria derecha,N61X,'absces':1 'derech':7 'inframamari':6 'progres':3 'region':5,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345981,absceso de la mama,N61X,'absces':1 'mam':4,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345992,absceso piógeno de la mama,N61X,'absces':1 'mam':5 'piogen':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345984,absceso embólico mamario,N61X,'absces':1 'embol':2 'mamari':3,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345988,absceso mamario derecho,N61X,'absces':1 'derech':3 'mamari':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345971,"Supuracion, glandula mamaria",N61X,'glandul':2 'mamari':3 'supuracion':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345980,absceso mama derecha,N61X,'absces':1 'derech':3 'mam':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345975,absceso areola derecha,N61X,'absces':1 'areol':2 'derech':3,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345978,absceso mamario obstructivo,N61X,'absces':1 'mamari':2 'obstruct':3,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345993,absceso séptico de la mama,N61X,'absces':1 'mam':5 'septic':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345973,Telitis,N61X,'telitis':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345977,absceso mama izquierda,N61X,'absces':1 'izquierd':3 'mam':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345969,Mastitis (aguda) (infecciosa) (no puerperal) (subaguda),N61X,'agud':2 'infecci':3 'mastitis':1 'puerperal':5 'subagud':6,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345953,Absceso areola (agudo) (cronico) (no puerperal),N61X,'absces':1 'agud':3 'areol':2 'cronic':4 'puerperal':6,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345957,"Absceso submamario - ver Absceso, mama",N61X,"'absces':1,4 'mam':5 'submamari':2 'ver':3",N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345998,control mastitis,N61X,'control':1 'mastitis':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345965,"Inflamacion, areola (mamaria)",N61X,'areol':2 'inflamacion':1 'mamari':3,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345954,Absceso mama (agudo) (cronico) (no puerperal),N61X,'absces':1 'agud':3 'cronic':4 'mam':2 'puerperal':6,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345962,Furunculo mama,N61X,'furuncul':1 'mam':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345964,"Infeccion, pezon",N61X,'infeccion':1 'pezon':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345956,"Absceso subareolar (ver tambien Absceso, mama)",N61X,"'absces':1,5 'mam':6 'subareol':2 'tambi':4 'ver':3",N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345963,Galactoforitis,N61X,'galactoforitis':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345974,"Ulcera, mama",N61X,'mam':2 'ulcer':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345987,absceso mamario,N61X,'absces':1 'mamari':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345967,"Inflamacion, pezon",N61X,'inflamacion':1 'pezon':2,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
345968,Mamilitis,N61X,'mamilitis':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346005,mastitis aguda ,N61X,'agud':2 'mastitis':1,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346008,mastitis en tto,N61X,'mastitis':1 'tto':3,N61.X,TRASTORNOS INFLAMATORIOS DE LA MAMA,,
346053,hipertrofia de mama,N62X,'hipertrofi':1 'mam':3,N62.X,HIPERTROFIA DE LA MAMA,,
346049,ginecomastía puberal,N62X,'ginecomast':1 'puberal':2,N62.X,HIPERTROFIA DE LA MAMA,,
346044,ginecomastía derecha ,N62X,'derech':2 'ginecomast':1,N62.X,HIPERTROFIA DE LA MAMA,,
346039,ginecomastía bilateral,N62X,'bilateral':2 'ginecomast':1,N62.X,HIPERTROFIA DE LA MAMA,,
346035,Sobredesarrollo mama,N62X,'mam':2 'sobredesarroll':1,N62.X,HIPERTROFIA DE LA MAMA,,
346055,mamas voluminosas,N62X,'mam':1 'volumin':2,N62.X,HIPERTROFIA DE LA MAMA,,
346027,"Hiperplasia, mama (ver tambien Hipertrofia, mama)",N62X,"'hiperplasi':1 'hipertrofi':5 'mam':2,6 'tambi':4 'ver':3",N62.X,HIPERTROFIA DE LA MAMA,,
346024,"Exceso, desarrollo mama",N62X,'desarroll':2 'exces':1 'mam':3,N62.X,HIPERTROFIA DE LA MAMA,,
346036,ginecomastía,N62X,'ginecomast':1,N62.X,HIPERTROFIA DE LA MAMA,,
346048,ginecomastía neonatal bilateral,N62X,'bilateral':3 'ginecomast':1 'neonatal':2,N62.X,HIPERTROFIA DE LA MAMA,,
346040,ginecomastía bilateral dolorosa,N62X,'bilateral':2 'dolor':3 'ginecomast':1,N62.X,HIPERTROFIA DE LA MAMA,,
346056,obs gigantomastía,N62X,'gigantomast':2 'obs':1,N62.X,HIPERTROFIA DE LA MAMA,,
346045,ginecomastía dolorosa bilateral,N62X,'bilateral':3 'dolor':2 'ginecomast':1,N62.X,HIPERTROFIA DE LA MAMA,,
346051,hiperplasia mamaria,N62X,'hiperplasi':1 'mamari':2,N62.X,HIPERTROFIA DE LA MAMA,,
346054,hipertrofia mamaria,N62X,'hipertrofi':1 'mamari':2,N62.X,HIPERTROFIA DE LA MAMA,,
346058,obs: ginecomastia,N62X,'ginecomasti':2 'obs':1,N62.X,HIPERTROFIA DE LA MAMA,,
346032,"Macromastia (ver tambien Hipertrofia, mama)",N62X,'hipertrofi':4 'macromasti':1 'mam':5 'tambi':3 'ver':2,N62.X,HIPERTROFIA DE LA MAMA,,
346043,"ginecomastía derecha, ademas nódulo en mama",N62X,'adem':3 'derech':2 'ginecomast':1 'mam':6 'nodul':4,N62.X,HIPERTROFIA DE LA MAMA,,
346046,ginecomastía fisiolsgica,N62X,'fisiolsg':2 'ginecomast':1,N62.X,HIPERTROFIA DE LA MAMA,,
346050,ginecomastía unilateral,N62X,'ginecomast':1 'unilateral':2,N62.X,HIPERTROFIA DE LA MAMA,,
346047,ginecomastía izquierda,N62X,'ginecomast':1 'izquierd':2,N62.X,HIPERTROFIA DE LA MAMA,,
346030,"Hipertrofia, mama senil (parenquimatosa)",N62X,'hipertrofi':1 'mam':2 'parenquimat':4 'senil':3,N62.X,HIPERTROFIA DE LA MAMA,,
346038,ginecomastía  varicocele,N62X,'ginecomast':1 'varicocel':2,N62.X,HIPERTROFIA DE LA MAMA,,
346057,obs ginecomastia,N62X,'ginecomasti':2 'obs':1,N62.X,HIPERTROFIA DE LA MAMA,,
346029,"Hipertrofia, mama masiva puberal",N62X,'hipertrofi':1 'mam':2 'masiv':3 'puberal':4,N62.X,HIPERTROFIA DE LA MAMA,,
346025,Ginecomastia,N62X,'ginecomasti':1,N62.X,HIPERTROFIA DE LA MAMA,,
346034,Mastoplasia,N62X,'mastoplasi':1,N62.X,HIPERTROFIA DE LA MAMA,,
346028,"Hipertrofia, mama",N62X,'hipertrofi':1 'mam':2,N62.X,HIPERTROFIA DE LA MAMA,,
346031,"Hipertrofia, pezon",N62X,'hipertrofi':1 'pezon':2,N62.X,HIPERTROFIA DE LA MAMA,,
346026,"Hiperplasia, epitelial pezon",N62X,'epitelial':2 'hiperplasi':1 'pezon':3,N62.X,HIPERTROFIA DE LA MAMA,,
346037,gigantomastía,N62X,'gigantomast':1,N62.X,HIPERTROFIA DE LA MAMA,,
346041,ginecomastía del adolescente,N62X,'adolescent':3 'ginecomast':1,N62.X,HIPERTROFIA DE LA MAMA,,
346033,Mamoplasia,N62X,'mamoplasi':1,N62.X,HIPERTROFIA DE LA MAMA,,
346052,hipertrofia de la mama,N62X,'hipertrofi':1 'mam':4,N62.X,HIPERTROFIA DE LA MAMA,,
346042,ginecomastía derecha,N62X,'derech':2 'ginecomast':1,N62.X,HIPERTROFIA DE LA MAMA,,
346082,mamas con nódulo control upm 16-12-08,N63X,'-08':8 '-12':7 '16':6 'control':4 'mam':1 'nodul':3 'upm':5,N63.X,MASA NO ESPECIFICADA EN LA MAMA,,
346129,nódulo derecho aparentemente benigno,N63X,'aparent':3 'benign':4 'derech':2 'nodul':1,N63.X,MASA NO ESPECIFICADA EN LA MAMA,,
346086,masa mamaria derecha,N63X,'derech':3 'mamari':2 'mas':1,N63.X,MASA NO ESPECIFICADA EN LA MAMA,,
346085,masa mamaria bilateral,N63X,'bilateral':3 'mamari':2 'mas':1,N63.X,MASA NO ESPECIFICADA EN LA MAMA,,
346134,nódulo mamarios bilaterales  mioma,N63X,'bilateral':3 'mamari':2 'miom':4 'nodul':1,N63.X,MASA NO ESPECIFICADA EN LA MAMA,,
346141,obs nódulo mama csemd,N63X,'csemd':4 'mam':3 'nodul':2 'obs':1,N63.X,MASA NO ESPECIFICADA EN LA MAMA,,
346132,nódulo mama derecha,N63X,'derech':3 'mam':2 'nodul':1,N63.X,MASA NO ESPECIFICADA EN LA MAMA,,
346111,nódulo mamario izquierdo,N63X,'izquierd':3 'mamari':2 'nodul':1,N63.X,MASA NO ESPECIFICADA EN LA MAMA,,
346140,obs masa mama derecha csemd,N63X,'csemd':5 'derech':4 'mam':3 'mas':2 'obs':1,N63.X,MASA NO ESPECIFICADA EN LA MAMA,,
346151,opacidades nodulares izquierdas,N63X,'izquierd':3 'nodular':2 'opac':1,N63.X,MASA NO ESPECIFICADA EN LA MAMA,,
346154,probable nódulo mama derecha ,N63X,'derech':4 'mam':3 'nodul':2 'probabl':1,N63.X,MASA NO ESPECIFICADA EN LA MAMA,,
